1.960000000000000000e+03 7.403940000000000000e+05 1.597302558171263954e+05
1.970000000000000000e+03 1.199391000000000000e+06 2.830104103061507340e+05
1.980000000000000000e+03 1.626156000000000000e+06 3.495573937612883165e+05
1.990000000000000000e+03 1.650205000000000000e+06 3.384625660217558616e+05
1.995000000000000000e+03 2.633216000000000000e+06 1.664307837135041773e+05
2.000000000000000000e+03 3.646319000000000000e+06 1.191898536571040167e+05
2.005000000000000000e+03 4.374370000000000000e+06 2.105875820023369160e+05
2.010000000000000000e+03 4.654134000000000000e+06 2.535886045196206251e+05
